locality,timestamp,temperature,humidity
Adyar,2025-09-01 01:51:00,37.2,64
Guindy,2025-09-01 01:51:00,33.4,51
AnnaNagar,2025-09-01 01:52:00,26.7,47
Velachery,2025-09-01 01:52:00,28.4,51
T.Nagar,2025-09-01 01:52:00,38.9,60
Adyar,2025-09-01 01:52:00,26.1,60
Guindy,2025-09-01 01:52:00,38.5,78
AnnaNagar,2025-09-01 01:53:00,36.6,76
Velachery,2025-09-01 01:53:00,27.1,80
T.Nagar,2025-09-01 01:53:00,32.8,56
Adyar,2025-09-01 01:53:00,31.3,80
Guindy,2025-09-01 01:53:00,26.0,74
AnnaNagar,2025-09-01 01:54:00,33.1,75
Velachery,2025-09-01 01:54:00,35.8,69
T.Nagar,2025-09-01 01:54:00,28.3,60
Adyar,2025-09-01 01:54:00,37.3,47
Guindy,2025-09-01 01:54:00,26.1,79
AnnaNagar,2025-09-01 01:55:00,35.3,58
Velachery,2025-09-01 01:55:00,31.5,68
T.Nagar,2025-09-01 01:55:00,28.6,49
Adyar,2025-09-01 01:55:00,31.1,80
Guindy,2025-09-01 01:55:00,28.3,77
AnnaNagar,2025-09-01 01:56:00,38.3,50
Velachery,2025-09-01 01:56:00,27.9,44
T.Nagar,2025-09-01 01:56:00,39.5,40
Adyar,2025-09-01 01:56:00,27.6,46
Guindy,2025-09-01 01:56:00,33.0,58
AnnaNagar,2025-09-01 01:57:00,31.3,40
Velachery,2025-09-01 01:57:00,39.9,66
T.Nagar,2025-09-01 01:57:00,28.3,54
Adyar,2025-09-01 01:57:00,30.7,42
Guindy,2025-09-01 01:57:00,28.4,66
AnnaNagar,2025-09-01 01:58:00,36.0,50
Velachery,2025-09-01 01:58:00,37.8,53
T.Nagar,2025-09-01 01:58:00,36.5,52
Adyar,2025-09-01 01:58:00,29.1,51
Guindy,2025-09-01 01:58:00,34.4,62
AnnaNagar,2025-09-01 01:59:00,32.3,73
Velachery,2025-09-01 01:59:00,30.9,59
T.Nagar,2025-09-01 01:59:00,32.9,72
Adyar,2025-09-01 01:59:00,36.0,67
Guindy,2025-09-01 01:59:00,30.5,65
AnnaNagar,2025-09-01 02:00:00,32.5,76
Velachery,2025-09-01 02:00:00,37.9,72
T.Nagar,2025-09-01 02:00:00,36.2,54
Adyar,2025-09-01 02:00:00,27.4,58
Guindy,2025-09-01 02:00:00,30.8,57
AnnaNagar,2025-09-01 02:01:00,37.5,41
Velachery,2025-09-01 02:01:00,36.3,42
T.Nagar,2025-09-01 02:01:00,35.5,80
Adyar,2025-09-01 02:01:00,34.5,65
Guindy,2025-09-01 02:01:00,28.8,66
AnnaNagar,2025-09-01 02:02:00,40.0,43
Velachery,2025-09-01 02:02:00,32.3,55
T.Nagar,2025-09-01 02:02:00,26.1,59
Adyar,2025-09-01 02:02:00,29.0,43
Guindy,2025-09-01 02:02:00,31.6,56
AnnaNagar,2025-09-01 02:03:00,26.0,68
Velachery,2025-09-01 02:03:00,28.5,61
T.Nagar,2025-09-01 02:03:00,34.4,61
Adyar,2025-09-01 02:03:00,32.6,65
Guindy,2025-09-01 02:03:00,33.3,63
AnnaNagar,2025-09-01 02:04:00,25.2,77
Velachery,2025-09-01 02:04:00,25.3,79
T.Nagar,2025-09-01 02:04:00,38.9,58
Adyar,2025-09-01 02:04:00,40.0,41
Guindy,2025-09-01 02:04:00,36.3,47
AnnaNagar,2025-09-01 02:05:00,30.9,41
Velachery,2025-09-01 02:05:00,29.7,76
T.Nagar,2025-09-01 02:05:00,32.5,76
Adyar,2025-09-01 02:05:00,38.5,53
Guindy,2025-09-01 02:05:00,25.5,77
AnnaNagar,2025-09-01 02:06:00,32.3,80
Velachery,2025-09-01 02:06:00,29.0,80
T.Nagar,2025-09-01 02:06:00,28.9,60
Adyar,2025-09-01 02:06:00,33.4,67
Guindy,2025-09-01 02:06:00,33.5,69
AnnaNagar,2025-09-01 02:07:00,38.4,53
Velachery,2025-09-01 02:07:00,31.1,54
T.Nagar,2025-09-01 02:07:00,36.5,60
Adyar,2025-09-01 02:07:00,35.7,59
Guindy,2025-09-01 02:07:00,26.1,71
AnnaNagar,2025-09-01 02:08:00,38.3,48
Velachery,2025-09-01 02:08:00,32.7,58
T.Nagar,2025-09-01 02:08:00,25.6,67
Adyar,2025-09-01 02:08:00,32.8,78
Guindy,2025-09-01 02:08:00,27.4,46
AnnaNagar,2025-09-01 02:09:00,35.4,43
Velachery,2025-09-01 02:09:00,29.4,75
T.Nagar,2025-09-01 02:09:00,26.0,49
Adyar,2025-09-01 02:09:00,34.4,73
Guindy,2025-09-01 02:09:00,39.4,65
AnnaNagar,2025-09-01 02:10:00,38.3,79
Velachery,2025-09-01 02:10:00,32.9,73
T.Nagar,2025-09-01 02:10:00,25.7,48
Adyar,2025-09-01 02:10:00,33.1,48
Guindy,2025-09-01 02:10:00,35.3,75
AnnaNagar,2025-09-01 02:11:00,35.9,55
Velachery,2025-09-01 02:11:00,36.9,41
T.Nagar,2025-09-01 02:11:00,29.8,57
Adyar,2025-09-01 02:11:00,36.1,53
Guindy,2025-09-01 02:11:00,36.1,50
AnnaNagar,2025-09-01 02:12:00,29.0,77
Velachery,2025-09-01 02:12:00,27.6,57
T.Nagar,2025-09-01 02:12:00,34.0,47
Adyar,2025-09-01 02:12:00,31.2,48
Guindy,2025-09-01 02:12:00,39.6,71
AnnaNagar,2025-09-01 02:13:00,39.9,69
Velachery,2025-09-01 02:13:00,32.0,76
T.Nagar,2025-09-01 02:13:00,35.2,40
Adyar,2025-09-01 02:13:00,31.4,65
Guindy,2025-09-01 02:13:00,35.4,51
AnnaNagar,2025-09-01 02:14:00,37.5,78
Velachery,2025-09-01 02:14:00,28.1,65
T.Nagar,2025-09-01 02:14:00,28.2,69
Adyar,2025-09-01 02:14:00,30.0,68
Guindy,2025-09-01 02:14:00,38.4,51
AnnaNagar,2025-09-01 02:15:00,38.5,72
Velachery,2025-09-01 02:15:00,35.8,79
T.Nagar,2025-09-01 02:15:00,29.7,42
Adyar,2025-09-01 02:15:00,28.8,58
Guindy,2025-09-01 02:15:00,32.2,59
AnnaNagar,2025-09-01 02:16:00,33.9,67
Velachery,2025-09-01 02:16:00,26.1,46
T.Nagar,2025-09-01 02:16:00,33.2,44
Adyar,2025-09-01 02:16:00,26.0,64
Guindy,2025-09-01 02:16:00,32.2,52
AnnaNagar,2025-09-01 02:17:00,33.1,68
Velachery,2025-09-01 02:17:00,35.7,60
T.Nagar,2025-09-01 02:17:00,34.9,54
Adyar,2025-09-01 02:17:00,30.3,60
Guindy,2025-09-01 02:17:00,37.8,67
AnnaNagar,2025-09-01 02:18:00,27.2,73
Velachery,2025-09-01 02:18:00,27.5,72
T.Nagar,2025-09-01 02:18:00,39.8,61
Adyar,2025-09-01 02:18:00,36.6,69
Guindy,2025-09-01 02:18:00,30.4,49
AnnaNagar,2025-09-01 02:19:00,30.7,43
Velachery,2025-09-01 02:19:00,27.1,45
T.Nagar,2025-09-01 02:19:00,32.2,58
Adyar,2025-09-01 02:19:00,30.8,64
Guindy,2025-09-01 02:19:00,31.1,68
AnnaNagar,2025-09-01 02:20:00,36.2,47
Velachery,2025-09-01 02:20:00,31.1,64
T.Nagar,2025-09-01 02:20:00,32.5,76
Adyar,2025-09-01 02:20:00,35.9,80
Guindy,2025-09-01 02:20:00,38.1,59
AnnaNagar,2025-09-01 02:21:00,25.7,68
Velachery,2025-09-01 02:21:00,32.2,53
T.Nagar,2025-09-01 02:21:00,27.2,78
Adyar,2025-09-01 02:21:00,36.7,54
Guindy,2025-09-01 02:21:00,31.4,41
AnnaNagar,2025-09-01 02:22:00,37.4,70
Velachery,2025-09-01 02:22:00,29.3,50
T.Nagar,2025-09-01 02:22:00,38.6,41
Adyar,2025-09-01 02:22:00,32.1,67
Guindy,2025-09-01 02:22:00,33.6,52
AnnaNagar,2025-09-01 02:23:00,35.8,69
Velachery,2025-09-01 02:23:00,27.7,69
T.Nagar,2025-09-01 02:23:00,33.8,66
Adyar,2025-09-01 02:23:00,31.4,47
Guindy,2025-09-01 02:23:00,38.3,43
AnnaNagar,2025-09-01 02:24:00,25.4,76
Velachery,2025-09-01 02:24:00,32.7,61
T.Nagar,2025-09-01 02:24:00,37.6,71
Adyar,2025-09-01 02:24:00,32.8,74
Guindy,2025-09-01 02:24:00,25.4,72
AnnaNagar,2025-09-01 02:25:00,33.4,50
Velachery,2025-09-01 02:25:00,27.5,65
T.Nagar,2025-09-01 02:25:00,25.4,77
Adyar,2025-09-01 02:25:00,26.8,49
Guindy,2025-09-01 02:25:00,35.6,77
AnnaNagar,2025-09-01 02:26:00,32.8,52
Velachery,2025-09-01 02:26:00,37.5,62
T.Nagar,2025-09-01 02:26:00,36.2,52
Adyar,2025-09-01 02:26:00,34.5,71
Guindy,2025-09-01 02:26:00,37.3,47
AnnaNagar,2025-09-01 02:27:00,26.0,76
Velachery,2025-09-01 02:27:00,25.2,54
T.Nagar,2025-09-01 02:27:00,36.9,46
Adyar,2025-09-01 02:27:00,33.7,77
Guindy,2025-09-01 02:27:00,31.3,42
AnnaNagar,2025-09-01 02:28:00,29.7,60
Velachery,2025-09-01 02:28:00,26.0,70
T.Nagar,2025-09-01 02:28:00,32.1,40
Adyar,2025-09-01 02:28:00,36.9,80
Guindy,2025-09-01 02:28:00,28.1,44
AnnaNagar,2025-09-01 02:29:00,36.0,48
Velachery,2025-09-01 02:29:00,34.1,51
T.Nagar,2025-09-01 02:29:00,28.8,45
Adyar,2025-09-01 02:29:00,30.3,79
Guindy,2025-09-01 02:29:00,25.8,61
AnnaNagar,2025-09-01 02:30:00,37.0,61
Velachery,2025-09-01 02:30:00,37.5,50
T.Nagar,2025-09-01 02:30:00,25.4,66
Adyar,2025-09-01 02:30:00,31.2,63
Guindy,2025-09-01 02:30:00,34.5,78
AnnaNagar,2025-09-01 02:31:00,30.4,47
Velachery,2025-09-01 02:31:00,35.1,80
T.Nagar,2025-09-01 02:31:00,34.7,63
Adyar,2025-09-01 02:31:00,27.4,54
Guindy,2025-09-01 02:31:00,34.1,61
AnnaNagar,2025-09-01 02:32:00,31.3,54
Velachery,2025-09-01 02:32:00,27.5,76
T.Nagar,2025-09-01 02:32:00,25.4,55
Adyar,2025-09-01 02:32:00,30.7,51
Guindy,2025-09-01 02:32:00,29.5,61
AnnaNagar,2025-09-01 02:33:00,37.1,70
Velachery,2025-09-01 02:33:00,37.8,62
T.Nagar,2025-09-01 02:33:00,36.0,50
Adyar,2025-09-01 02:33:00,28.7,59
Guindy,2025-09-01 02:33:00,29.2,52
AnnaNagar,2025-09-01 02:34:00,28.3,42
Velachery,2025-09-01 02:34:00,37.0,79
T.Nagar,2025-09-01 02:34:00,32.3,50
Adyar,2025-09-01 02:34:00,35.4,58
Guindy,2025-09-01 02:34:00,34.0,61
AnnaNagar,2025-09-01 02:35:00,35.7,49
Velachery,2025-09-01 02:35:00,32.3,70
T.Nagar,2025-09-01 02:35:00,29.4,63
Adyar,2025-09-01 02:35:00,36.6,58
Guindy,2025-09-01 02:35:00,27.2,79
AnnaNagar,2025-09-01 02:36:00,38.8,63
Velachery,2025-09-01 02:36:00,28.8,42
T.Nagar,2025-09-01 02:36:00,29.2,74
Adyar,2025-09-01 02:36:00,35.7,60
Guindy,2025-09-01 02:36:00,26.6,45
AnnaNagar,2025-09-01 02:37:00,39.3,80
Velachery,2025-09-01 02:37:00,32.4,49
T.Nagar,2025-09-01 02:37:00,28.0,65
Adyar,2025-09-01 02:37:00,27.7,63
Guindy,2025-09-01 02:37:00,36.2,56
AnnaNagar,2025-09-01 02:38:00,39.3,70
Velachery,2025-09-01 02:38:00,25.8,49
T.Nagar,2025-09-01 02:38:00,29.5,56
Adyar,2025-09-01 02:38:00,34.0,59
Guindy,2025-09-01 02:38:00,33.7,67
AnnaNagar,2025-09-01 02:39:00,39.5,78
Velachery,2025-09-01 02:39:00,38.2,56
T.Nagar,2025-09-01 02:39:00,25.8,42
Adyar,2025-09-01 02:39:00,28.1,41
Guindy,2025-09-01 02:39:00,28.3,78
AnnaNagar,2025-09-01 02:40:00,30.8,67
Velachery,2025-09-01 02:40:00,39.9,72
T.Nagar,2025-09-01 02:40:00,26.1,69
Adyar,2025-09-01 02:40:00,29.9,46
Guindy,2025-09-01 02:40:00,34.1,72
AnnaNagar,2025-09-01 02:41:00,26.0,45
Velachery,2025-09-01 02:41:00,34.8,72
T.Nagar,2025-09-01 02:41:00,34.6,55
Adyar,2025-09-01 02:41:00,36.2,41
Guindy,2025-09-01 02:41:00,27.1,80
AnnaNagar,2025-09-01 02:42:00,31.3,47
Velachery,2025-09-01 02:42:00,25.0,53
T.Nagar,2025-09-01 02:42:00,32.3,47
Adyar,2025-09-01 02:42:00,32.9,63
Guindy,2025-09-01 02:42:00,38.5,40
AnnaNagar,2025-09-01 02:43:00,25.9,52
Velachery,2025-09-01 02:43:00,35.7,69
T.Nagar,2025-09-01 02:43:00,36.6,58
Adyar,2025-09-01 02:43:00,34.8,69
Guindy,2025-09-01 02:43:00,30.5,57
AnnaNagar,2025-09-01 02:44:00,26.4,67
Velachery,2025-09-01 02:44:00,37.8,66
T.Nagar,2025-09-01 02:44:00,37.7,50
Adyar,2025-09-01 02:44:00,38.6,76
Guindy,2025-09-01 02:44:00,37.6,63
AnnaNagar,2025-09-01 02:45:00,31.3,71
Velachery,2025-09-01 02:45:00,31.7,42
T.Nagar,2025-09-01 02:45:00,26.2,43
Adyar,2025-09-01 02:45:00,35.6,41
Guindy,2025-09-01 02:45:00,27.4,71
AnnaNagar,2025-09-01 02:46:00,31.7,77
Velachery,2025-09-01 02:46:00,39.4,76
T.Nagar,2025-09-01 02:46:00,26.8,69
Adyar,2025-09-01 02:46:00,31.2,57
Guindy,2025-09-01 02:46:00,32.5,68
AnnaNagar,2025-09-01 02:47:00,29.6,45
Velachery,2025-09-01 02:47:00,39.0,77
T.Nagar,2025-09-01 02:47:00,34.8,54
Adyar,2025-09-01 02:47:00,28.4,65
Guindy,2025-09-01 02:47:00,38.2,54
AnnaNagar,2025-09-01 02:48:00,31.3,44
Velachery,2025-09-01 02:48:00,27.0,55
T.Nagar,2025-09-01 02:48:00,37.9,65
Adyar,2025-09-01 02:48:00,30.4,62
Guindy,2025-09-01 02:48:00,38.8,44
AnnaNagar,2025-09-01 02:49:00,31.9,70
Velachery,2025-09-01 02:49:00,31.7,50
T.Nagar,2025-09-01 02:49:00,39.1,62
Adyar,2025-09-01 02:49:00,35.3,79
Guindy,2025-09-01 02:49:00,34.8,48
AnnaNagar,2025-09-01 02:50:00,29.4,80
Velachery,2025-09-01 02:50:00,31.8,43
T.Nagar,2025-09-01 02:50:00,34.3,58
Adyar,2025-09-01 02:50:00,32.1,67
Guindy,2025-09-01 02:50:00,31.6,75
AnnaNagar,2025-09-01 02:51:00,36.8,69
Velachery,2025-09-01 02:51:00,33.3,61
T.Nagar,2025-09-01 02:51:00,27.0,65
Adyar,2025-09-01 02:51:00,39.2,60
Guindy,2025-09-01 02:51:00,36.2,78
AnnaNagar,2025-09-01 02:52:00,39.3,78
Velachery,2025-09-01 02:52:00,26.5,57
T.Nagar,2025-09-01 02:52:00,37.9,60
Adyar,2025-09-01 02:52:00,37.5,80
Guindy,2025-09-01 02:52:00,27.8,67
AnnaNagar,2025-09-01 02:53:00,38.7,80
Velachery,2025-09-01 02:53:00,33.6,46
T.Nagar,2025-09-01 02:53:00,31.1,65
Adyar,2025-09-01 02:53:00,34.0,54
Guindy,2025-09-01 02:53:00,39.4,62
AnnaNagar,2025-09-01 02:54:00,25.2,78
Velachery,2025-09-01 02:54:00,27.6,65
T.Nagar,2025-09-01 02:54:00,34.4,56
Adyar,2025-09-01 02:54:00,30.4,75
Guindy,2025-09-01 02:54:00,25.8,44
AnnaNagar,2025-09-01 02:55:00,31.8,50
Velachery,2025-09-01 02:55:00,34.2,77
T.Nagar,2025-09-01 02:55:00,39.7,77
Adyar,2025-09-01 02:55:00,27.6,69
Guindy,2025-09-01 02:55:00,35.9,67
AnnaNagar,2025-09-01 02:56:00,31.7,67
Velachery,2025-09-01 02:56:00,37.7,41
T.Nagar,2025-09-01 02:56:00,31.9,62
Adyar,2025-09-01 02:56:00,36.1,73
Guindy,2025-09-01 02:56:00,37.6,57
AnnaNagar,2025-09-01 02:57:00,28.4,49
Velachery,2025-09-01 02:57:00,32.0,43
T.Nagar,2025-09-01 02:57:00,32.5,45
Adyar,2025-09-01 02:57:00,37.6,67
Guindy,2025-09-01 02:57:00,34.0,74
AnnaNagar,2025-09-01 02:58:00,38.5,74
Velachery,2025-09-01 02:58:00,26.6,80
T.Nagar,2025-09-01 02:58:00,30.9,45
Adyar,2025-09-01 02:58:00,25.2,51
Guindy,2025-09-01 02:58:00,27.3,72
AnnaNagar,2025-09-01 02:59:00,26.1,50
Velachery,2025-09-01 02:59:00,37.2,45
T.Nagar,2025-09-01 02:59:00,32.0,75
Adyar,2025-09-01 02:59:00,38.0,44
Guindy,2025-09-01 02:59:00,25.6,78
AnnaNagar,2025-09-01 03:00:00,34.1,60
Velachery,2025-09-01 03:00:00,30.7,65
T.Nagar,2025-09-01 03:00:00,28.3,70
Adyar,2025-09-01 03:00:00,33.4,65
Guindy,2025-09-01 03:00:00,31.7,78
AnnaNagar,2025-09-01 03:01:00,33.1,58
Velachery,2025-09-01 03:01:00,36.2,42
T.Nagar,2025-09-01 03:01:00,25.4,77
Adyar,2025-09-01 03:01:00,30.5,64
Guindy,2025-09-01 03:01:00,26.6,51
AnnaNagar,2025-09-01 03:02:00,28.2,64
Velachery,2025-09-01 03:02:00,39.7,55
T.Nagar,2025-09-01 03:02:00,25.5,62
Adyar,2025-09-01 03:02:00,31.9,49
Guindy,2025-09-01 03:02:00,28.2,75
AnnaNagar,2025-09-01 03:03:00,26.8,54
Velachery,2025-09-01 03:03:00,33.6,51
T.Nagar,2025-09-01 03:03:00,29.3,51
Adyar,2025-09-01 03:03:00,31.7,74
Guindy,2025-09-01 03:03:00,25.2,53
AnnaNagar,2025-09-01 03:04:00,27.9,45
Velachery,2025-09-01 03:04:00,35.8,45
T.Nagar,2025-09-01 03:04:00,34.3,49
Adyar,2025-09-01 03:04:00,39.8,51
Guindy,2025-09-01 03:04:00,28.9,59
AnnaNagar,2025-09-01 03:05:00,33.5,79
Velachery,2025-09-01 03:05:00,25.1,47
T.Nagar,2025-09-01 03:05:00,26.3,76
Adyar,2025-09-01 03:05:00,38.8,61
Guindy,2025-09-01 03:05:00,26.1,72
AnnaNagar,2025-09-01 03:06:00,36.5,66
Velachery,2025-09-01 03:06:00,35.6,67
T.Nagar,2025-09-01 03:06:00,26.8,71
Adyar,2025-09-01 03:06:00,29.0,64
Guindy,2025-09-01 03:06:00,37.4,61
AnnaNagar,2025-09-01 03:07:00,27.1,59
Velachery,2025-09-01 03:07:00,26.8,69
T.Nagar,2025-09-01 03:07:00,34.8,67
Adyar,2025-09-01 03:07:00,31.6,53
Guindy,2025-09-01 03:07:00,38.9,74
AnnaNagar,2025-09-01 03:08:00,31.8,56
Velachery,2025-09-01 03:08:00,31.8,74
T.Nagar,2025-09-01 03:08:00,35.1,43
Adyar,2025-09-01 03:08:00,27.3,75
Guindy,2025-09-01 03:08:00,27.5,72
AnnaNagar,2025-09-01 03:09:00,38.4,47
Velachery,2025-09-01 03:09:00,35.9,48
T.Nagar,2025-09-01 03:09:00,29.0,57
Adyar,2025-09-01 03:09:00,28.6,78
Guindy,2025-09-01 03:09:00,26.2,78
AnnaNagar,2025-09-01 03:10:00,38.7,65
Velachery,2025-09-01 03:10:00,31.4,45
T.Nagar,2025-09-01 03:10:00,32.1,77
Adyar,2025-09-01 03:10:00,36.7,75
Guindy,2025-09-01 03:10:00,32.5,45
AnnaNagar,2025-09-01 03:11:00,31.4,78
Velachery,2025-09-01 03:11:00,36.2,55
T.Nagar,2025-09-01 03:11:00,25.7,67
Adyar,2025-09-01 03:11:00,30.9,80
Guindy,2025-09-01 03:11:00,38.0,67
AnnaNagar,2025-09-01 03:12:00,27.3,50
Velachery,2025-09-01 03:12:00,27.2,46
T.Nagar,2025-09-01 03:12:00,31.5,56
Adyar,2025-09-01 03:12:00,39.6,68
Guindy,2025-09-01 03:12:00,35.1,64
AnnaNagar,2025-09-01 03:13:00,33.2,51
Velachery,2025-09-01 03:13:00,29.0,44
T.Nagar,2025-09-01 03:13:00,36.8,47
Adyar,2025-09-01 03:13:00,33.8,44
Guindy,2025-09-01 03:13:00,26.1,46
AnnaNagar,2025-09-01 03:14:00,34.8,73
Velachery,2025-09-01 03:14:00,34.4,61
T.Nagar,2025-09-01 03:14:00,30.8,54
Adyar,2025-09-01 03:14:00,37.7,72
Guindy,2025-09-01 03:14:00,28.0,69
AnnaNagar,2025-09-01 03:15:00,32.0,66
Velachery,2025-09-01 03:15:00,38.5,60
T.Nagar,2025-09-01 03:15:00,33.1,58
Adyar,2025-09-01 03:15:00,36.4,58
Guindy,2025-09-01 03:15:00,38.9,66
AnnaNagar,2025-09-01 03:16:00,39.0,63
Velachery,2025-09-01 03:16:00,38.4,68
T.Nagar,2025-09-01 03:16:00,29.5,74
Adyar,2025-09-01 03:16:00,26.9,73
Guindy,2025-09-01 03:16:00,30.6,61
AnnaNagar,2025-09-01 03:17:00,36.7,60
Velachery,2025-09-01 03:17:00,37.0,69
T.Nagar,2025-09-01 03:17:00,39.8,55
Adyar,2025-09-01 03:17:00,28.0,67
Guindy,2025-09-01 03:17:00,32.0,79
AnnaNagar,2025-09-01 03:18:00,29.6,71
Velachery,2025-09-01 03:18:00,38.7,72
T.Nagar,2025-09-01 03:18:00,39.8,67
Adyar,2025-09-01 03:18:00,29.9,80
Guindy,2025-09-01 03:18:00,37.9,67
AnnaNagar,2025-09-01 03:19:00,35.1,56
Velachery,2025-09-01 03:19:00,38.0,74
T.Nagar,2025-09-01 03:19:00,25.6,74
Adyar,2025-09-01 03:19:00,38.7,47
Guindy,2025-09-01 03:19:00,31.8,54
AnnaNagar,2025-09-01 03:20:00,27.7,61
Velachery,2025-09-01 03:20:00,34.7,55
T.Nagar,2025-09-01 03:20:00,32.1,63
Adyar,2025-09-01 03:20:00,38.4,42
Guindy,2025-09-01 03:20:00,38.7,72
AnnaNagar,2025-09-01 03:21:00,31.2,65
Velachery,2025-09-01 03:21:00,25.4,52
T.Nagar,2025-09-01 03:21:00,37.8,61
Adyar,2025-09-01 03:21:00,26.6,75
Guindy,2025-09-01 03:21:00,33.5,62
AnnaNagar,2025-09-01 03:22:00,35.9,40
Velachery,2025-09-01 03:22:00,32.0,67
T.Nagar,2025-09-01 03:22:00,35.0,73
Adyar,2025-09-01 03:22:00,29.1,65
Guindy,2025-09-01 03:22:00,35.0,44
AnnaNagar,2025-09-01 03:23:00,31.9,80
Velachery,2025-09-01 03:23:00,25.6,79
T.Nagar,2025-09-01 03:23:00,30.7,52
Adyar,2025-09-01 03:23:00,28.0,45
Guindy,2025-09-01 03:23:00,37.7,66
AnnaNagar,2025-09-01 03:24:00,35.5,42
Velachery,2025-09-01 03:24:00,31.6,45
T.Nagar,2025-09-01 03:24:00,30.0,62
Adyar,2025-09-01 03:24:00,28.3,48
Guindy,2025-09-01 03:24:00,31.5,57
AnnaNagar,2025-09-01 03:25:00,26.6,50
Velachery,2025-09-01 03:25:00,33.7,52
T.Nagar,2025-09-01 03:25:00,39.1,60
Adyar,2025-09-01 03:25:00,37.7,48
Guindy,2025-09-01 03:25:00,35.6,67
AnnaNagar,2025-09-01 03:26:00,26.8,60
Velachery,2025-09-01 03:26:00,37.9,40
T.Nagar,2025-09-01 03:26:00,32.5,57
Adyar,2025-09-01 03:26:00,29.7,53
Guindy,2025-09-01 03:26:00,38.1,68
AnnaNagar,2025-09-01 03:27:00,29.7,47
Velachery,2025-09-01 03:27:00,38.4,71
T.Nagar,2025-09-01 03:27:00,29.8,76
Adyar,2025-09-01 03:27:00,28.8,72
Guindy,2025-09-01 03:27:00,35.7,57
AnnaNagar,2025-09-01 03:28:00,31.1,53
Velachery,2025-09-01 03:28:00,32.5,67
T.Nagar,2025-09-01 03:28:00,28.3,52
Adyar,2025-09-01 03:28:00,29.0,62
Guindy,2025-09-01 03:28:00,36.8,46
AnnaNagar,2025-09-01 03:29:00,32.9,67
Velachery,2025-09-01 03:29:00,37.2,66
T.Nagar,2025-09-01 03:29:00,27.2,48
Adyar,2025-09-01 03:29:00,27.6,52
Guindy,2025-09-01 03:29:00,37.0,73
AnnaNagar,2025-09-01 03:30:00,27.3,42
Velachery,2025-09-01 03:30:00,31.7,50
T.Nagar,2025-09-01 03:30:00,27.5,47
Adyar,2025-09-01 03:30:00,39.6,71
Guindy,2025-09-01 03:30:00,32.0,80
AnnaNagar,2025-09-01 03:31:00,29.3,58
Velachery,2025-09-01 03:31:00,29.0,80
T.Nagar,2025-09-01 03:31:00,34.0,77
Adyar,2025-09-01 03:31:00,26.9,64
Guindy,2025-09-01 03:31:00,29.3,49
AnnaNagar,2025-09-01 03:32:00,37.7,42
Velachery,2025-09-01 03:32:00,37.2,44
T.Nagar,2025-09-01 03:32:00,35.3,58
Adyar,2025-09-01 03:32:00,31.9,72
Guindy,2025-09-01 03:32:00,28.7,71
AnnaNagar,2025-09-01 03:33:00,30.9,62
Velachery,2025-09-01 03:33:00,25.6,63
T.Nagar,2025-09-01 03:33:00,27.5,60
Adyar,2025-09-01 03:33:00,36.3,55
Guindy,2025-09-01 03:33:00,29.8,55
AnnaNagar,2025-09-01 03:34:00,33.7,52
Velachery,2025-09-01 03:34:00,37.4,50
T.Nagar,2025-09-01 03:34:00,31.8,61
Adyar,2025-09-01 03:34:00,26.3,53
Guindy,2025-09-01 03:34:00,32.4,80
AnnaNagar,2025-09-01 03:35:00,39.5,71
Velachery,2025-09-01 03:35:00,30.9,41
T.Nagar,2025-09-01 03:35:00,27.6,41
Adyar,2025-09-01 03:35:00,27.1,41
Guindy,2025-09-01 03:35:00,29.4,79
AnnaNagar,2025-09-01 03:36:00,32.6,41
Velachery,2025-09-01 03:36:00,25.9,40
T.Nagar,2025-09-01 03:36:00,34.6,76
Adyar,2025-09-01 03:36:00,25.8,64
Guindy,2025-09-01 03:36:00,33.8,59
AnnaNagar,2025-09-01 03:37:00,29.9,52
Velachery,2025-09-01 03:37:00,32.6,61
T.Nagar,2025-09-01 03:37:00,25.1,76
Adyar,2025-09-01 03:37:00,27.2,70
Guindy,2025-09-01 03:37:00,25.3,59
AnnaNagar,2025-09-01 03:38:00,26.0,40
Velachery,2025-09-01 03:38:00,27.4,52
T.Nagar,2025-09-01 03:38:00,30.8,67
Adyar,2025-09-01 03:38:00,30.3,42
Guindy,2025-09-01 03:38:00,35.8,68
AnnaNagar,2025-09-01 03:39:00,26.2,47
Velachery,2025-09-01 03:39:00,29.2,47
T.Nagar,2025-09-01 03:39:00,31.2,63
Adyar,2025-09-01 03:39:00,25.1,60
Guindy,2025-09-01 03:39:00,36.1,43
AnnaNagar,2025-09-01 03:40:00,39.2,67
Velachery,2025-09-01 03:40:00,30.6,77
T.Nagar,2025-09-01 03:40:00,27.8,79
Adyar,2025-09-01 03:40:00,29.3,75
Guindy,2025-09-01 03:40:00,25.6,77
AnnaNagar,2025-09-01 03:41:00,36.4,80
Velachery,2025-09-01 03:41:00,34.1,53
T.Nagar,2025-09-01 03:41:00,29.6,76
Adyar,2025-09-01 03:41:00,27.0,64
Guindy,2025-09-01 03:41:00,33.4,72
AnnaNagar,2025-09-01 03:42:00,31.1,75
Velachery,2025-09-01 03:42:00,32.3,40
T.Nagar,2025-09-01 03:42:00,32.9,43
Adyar,2025-09-01 03:42:00,36.8,52
Guindy,2025-09-01 03:42:00,26.8,42
AnnaNagar,2025-09-01 03:43:00,25.1,44
Velachery,2025-09-01 03:43:00,37.8,42
